buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;backupsToAggregatorsRatio;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4840,56;6,65;99,05;720,00;24773632,00;24773632,00;1,32;2,25;0,00;44,00;1,00;1,00;0,00;0,00;177,08;0,00;3466,00;365,00;368,00;1650688,00;0,00;1052,25;0,00;48443,00;2560,00;2588,00;5660672,00;0,00;3608,97;0,00;4309,00;4096,00;4096,00;42235904,00;0,00;0,00;0,00;0,00;256,00;225,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f30-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4838,65;6,27;99,05;717,00;24744960,00;24744960,00;1,32;1,84;0,00;36,00;1,00;1,00;0,00;0,00;176,16;0,00;3448,00;365,00;368,00;1613824,00;0,00;1051,69;0,00;48403,00;2560,00;2588,00;5644288,00;0,00;3608,95;0,00;4308,00;4096,00;4096,00;42231808,00;0,00;0,00;0,00;0,00;256,00;225,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f34-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4845,22;6,40;99,05;728,00;24818688,00;24818688,00;1,43;2,00;0,00;39,00;1,00;1,00;0,00;0,00;178,42;0,00;3492,00;365,00;368,00;1677312,00;0,00;1052,41;0,00;48483,00;2560,00;2591,00;5699584,00;0,00;3612,40;0,00;4332,00;4096,00;4096,00;42260480,00;0,00;0,00;0,00;0,00;256,00;222,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f38-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4834,53;5,63;99,05;701,00;24682496,00;24682496,00;1,33;1,18;0,00;23,00;1,00;1,00;0,00;0,00;173,91;0,00;3404,00;365,00;368,00;1533952,00;0,00;1050,51;0,00;48237,00;2560,00;2588,00;5619712,00;0,00;3608,93;0,00;4307,00;4096,00;4096,00;42211328,00;0,00;0,00;0,00;0,00;256,00;225,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f42-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4856,43;6,19;99,00;736,00;24914944,00;24914944,00;1,56;1,69;0,00;33,00;1,00;1,00;0,00;0,00;181,80;0,00;3558,00;365,00;368,00;1779712,00;0,00;1053,12;0,00;48855,00;2560,00;2595,00;5734400,00;0,00;3619,82;0,00;4363,00;4096,00;4096,00;42315776,00;0,00;0,00;0,00;0,00;256,00;218,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f46-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4871,22;6,55;98,97;779,00;25123840,00;25123840,00;1,76;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1055,00;0,00;49319,00;2560,00;2599,00;5855232,00;0,00;3626,18;0,00;4393,00;4096,00;4096,00;42379264,00;0,00;0,00;0,00;0,00;256,00;213,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4873,76;6,40;98,97;774,00;25094144,00;25094144,00;1,90;1,79;0,00;35,00;1,00;1,00;0,00;0,00;186,86;0,00;3657,00;365,00;370,00;2011136,00;0,00;1054,32;0,00;49275,00;2560,00;2602,00;5816320,00;0,00;3630,79;0,00;4416,00;4096,00;4096,00;42360832,00;0,00;0,00;0,00;0,00;256,00;209,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f54-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4902,41;7,11;98,75;858,00;25417728,00;25417728,00;2,44;2,71;0,00;53,00;1,00;1,00;0,00;0,00;198,03;0,00;3875,00;365,00;372,00;2328576,00;0,00;1057,21;0,00;50364,00;2560,00;2612,00;6035456,00;0,00;3644,46;0,00;4491,00;4096,00;4096,00;42471424,00;0,00;0,00;0,00;0,00;256,00;197,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f58-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;5567,69;27,80;96,53;3030,00;35209216,00;35209216,00;11,15;23,24;0,00;454,00;1,00;1,00;0,00;0,00;524,75;0,00;10635,00;365,00;391,00;15032320,00;0,00;1125,64;0,00;73846,00;2560,00;2778,00;10330112,00;0,00;3894,05;0,00;5729,00;4096,00;4096,00;45056000,00;0,00;0,00;0,00;0,00;256,00;12,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f62-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;5582,33;26,82;96,53;3271,00;35642368,00;35642368,00;11,96;22,07;0,00;431,00;1,00;1,00;0,00;0,00;542,23;0,00;11097,00;365,00;391,00;15728640,00;0,00;1124,16;0,00;75128,00;2560,00;2778,00;10524672,00;0,00;3893,88;0,00;5729,00;4096,00;4096,00;45031424,00;0,00;0,00;0,00;0,00;256,00;12,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f66-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;5607,32;27,69;96,48;3415,00;36155392,00;36155392,00;13,85;22,94;0,00;448,00;1,00;1,00;0,00;0,00;570,80;0,00;11819,00;365,00;391,00;16556032,00;0,00;1121,45;0,00;76633,00;2560,00;2778,00;10786816,00;0,00;3892,14;0,00;5728,00;4096,00;4096,00;44967936,00;0,00;0,00;0,00;0,00;256,00;12,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f70-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4871,22;6,55;98,97;779,00;25123840,00;25123840,00;1,76;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1055,00;0,00;49319,00;2560,00;2599,00;5855232,00;0,00;3626,18;0,00;4393,00;4096,00;4096,00;42379264,00;0,00;0,00;0,00;0,00;256,00;213,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;19689,71;40,70;99,15;1098,00;107716608,00;107716608,00;3,01;19,05;0,00;93,00;1,00;1,00;0,00;0,00;999,63;0,00;4889,00;365,00;375,00;16777216,00;0,00;4272,44;0,00;54453,00;2560,00;2629,00;27205632,00;0,00;14398,60;0,00;4639,00;4096,00;4096,00;171450368,00;0,00;0,00;0,00;0,00;256,00;177,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;79001,37;181,81;99,15;1190,00;439304192,00;439304192,00;3,26;93,39;0,00;114,00;1,00;1,00;0,00;0,00;4271,31;0,00;5222,00;365,00;376,00;78446592,00;0,00;17131,05;0,00;55497,00;2560,00;2638,00;112066560,00;0,00;57505,62;0,00;4709,00;4096,00;4096,00;688095232,00;0,00;0,00;0,00;0,00;256,00;167,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;315670,71;720,02;99,15;1174,00;1755316224,00;1755316224,00;3,26;367,00;0,00;112,00;1,00;1,00;0,00;0,00;17075,40;0,00;5219,00;365,00;376,00;310902784,00;0,00;68494,07;0,00;55593,00;2560,00;2638,00;448266240,00;0,00;229734,23;0,00;4709,00;4096,00;4096,00;2751463424,00;0,00;0,00;0,00;0,00;256,00;167,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4871,22;6,55;98,97;779,00;25123840,00;25123840,00;1,76;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1055,00;0,00;49319,00;2560,00;2599,00;5855232,00;0,00;3626,18;0,00;4393,00;4096,00;4096,00;42379264,00;0,00;0,00;0,00;0,00;256,00;213,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;3;0,10;Success;554,50;3,52;71,88;53,00;2155520,00;2155520,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;0,00;13,31;0,00;1536,00;45,00;45,00;71680,00;0,00;94,21;0,00;3680,00;320,00;320,00;471040,00;0,00;446,72;0,00;512,00;512,00;512,00;3768320,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;3;0,10;Success;37108,96;4,77;80,16;4304,00;182803456,00;182803456,00;1,17;0,26;0,00;5,00;1,00;1,00;0,00;0,00;1022,00;0,00;108733,00;2925,00;2925,00;4974592,00;0,00;8001,38;0,00;312506,00;20480,00;20480,00;39649280,00;0,00;28085,32;0,00;32764,00;32768,00;32768,00;320983040,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4718,65;4,17;82,02;564,00;23524352,00;23524352,00;0,83;0,26;0,00;5,00;1,00;1,00;0,00;0,00;144,18;0,00;14084,00;365,00;365,00;634880,00;0,00;1028,61;0,00;40271,00;2560,00;2560,00;5156864,00;0,00;3545,61;0,00;4095,00;4096,00;4096,00;41256960,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f30-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4709,82;4,17;82,02;563,00;23520256,00;23520256,00;0,87;0,26;0,00;5,00;1,00;1,00;0,00;0,00;136,70;0,00;13890,00;365,00;365,00;634880,00;0,00;1027,28;0,00;40209,00;2560,00;2560,00;5148672,00;0,00;3545,59;0,00;4094,00;4096,00;4096,00;41256960,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f34-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4702,61;4,14;82,00;561,00;23424000,00;23424000,00;0,94;0,26;0,00;5,00;1,00;1,00;0,00;0,00;131,64;0,00;13791,00;365,00;365,00;634880,00;0,00;1025,13;0,00;40179,00;2560,00;2560,00;5140480,00;0,00;3545,59;0,00;4094,00;4096,00;4096,00;41072640,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f38-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4693,93;4,14;82,02;490,00;23060480,00;23060480,00;0,98;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,31;0,00;13648,00;365,00;365,00;634880,00;0,00;1023,80;0,00;40146,00;2560,00;2560,00;4413440,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;41072640,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f42-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;46;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4692,04;4,14;82,03;482,00;22978560,00;22978560,00;1,03;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13669,00;365,00;365,00;634880,00;0,00;1022,05;0,00;39818,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40980480,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f46-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;54;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4615,52;4,14;82,00;482,00;22891520,00;22891520,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;125,18;0,00;13761,00;365,00;365,00;634880,00;0,00;958,16;0,00;35769,00;2560,00;2560,00;4382720,00;0,00;3531,93;0,00;4093,00;4096,00;4096,00;40765440,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f54-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;58;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4553,47;4,12;81,56;482,00;22874112,00;22874112,00;1,34;0,26;0,00;5,00;1,00;1,00;0,00;0,00;125,08;0,00;13723,00;365,00;365,00;634880,00;0,00;896,20;0,00;34559,00;2560,00;2560,00;4378624,00;0,00;3531,93;0,00;4093,00;4096,00;4096,00;40734720,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f58-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;62;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4511,95;4,15;81,22;480,00;19602432,00;19602432,00;1,50;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,83;0,00;13750,00;365,00;365,00;634880,00;0,00;854,94;0,00;33709,00;2560,00;2560,00;4368384,00;0,00;3531,93;0,00;4093,00;4096,00;4096,00;34201600,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f62-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;66;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4508,87;4,12;81,23;478,00;19584000,00;19584000,00;1,61;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,42;0,00;13790,00;365,00;365,00;634880,00;0,00;852,28;0,00;33596,00;2560,00;2560,00;4352000,00;0,00;3531,93;0,00;4093,00;4096,00;4096,00;34181120,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f66-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4502,97;4,12;80,59;477,00;19571712,00;19571712,00;1,85;0,26;0,00;5,00;1,00;1,00;0,00;0,00;125,34;0,00;13844,00;365,00;365,00;634880,00;0,00;847,16;0,00;33609,00;2560,00;2560,00;4388864,00;0,00;3530,22;0,00;4093,00;4096,00;4096,00;34119680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f70-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;18382,67;15,33;81,98;482,00;91750400,00;91750400,00;1,05;1,02;0,00;5,00;1,00;1,00;0,00;0,00;496,64;0,00;13693,00;365,00;365,00;2539520,00;0,00;3938,10;0,00;36254,00;2560,00;2560,00;17367040,00;0,00;13946,91;0,00;4096,00;4096,00;4096,00;163594240,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;73291,80;60,18;81,78;482,00;366919680,00;366919680,00;1,03;4,10;0,00;5,00;1,00;1,00;0,00;0,00;1982,46;0,00;13688,00;365,00;365,00;10158080,00;0,00;15753,22;0,00;36235,00;2560,00;2560,00;69304320,00;0,00;55552,03;0,00;4096,00;4096,00;4096,00;654376960,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;292931,61;239,59;81,78;482,00;1467678720,00;1467678720,00;1,03;16,38;0,00;5,00;1,00;1,00;0,00;0,00;7929,86;0,00;13688,00;365,00;365,00;40632320,00;0,00;63012,86;0,00;36235,00;2560,00;2560,00;277217280,00;0,00;221972,51;0,00;4096,00;4096,00;4096,00;2617507840,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;3,00;8,00;5,00;0,00;false;3;0,10;Success;597,01;3,68;96,88;79,00;3033088,00;3033088,00;1,02;0,41;0,00;8,00;1,00;1,00;0,00;0,00;19,35;0,00;386,00;45,00;47,00;137216,00;0,00;130,53;0,00;5800,00;320,00;322,00;696320,00;0,00;446,72;0,00;512,00;512,00;512,00;5232640,00;0,00;0,00;0,00;0,00;4,00;;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4817,12;8,55;96,14;940,00;25431040,00;25431040,00;2,47;3,69;0,00;72,00;1,00;1,00;0,00;0,00;215,08;0,00;4456,00;365,00;368,00;3655680,00;0,00;1032,33;0,00;49095,00;2560,00;2586,00;5816320,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;41390080,00;0,00;0,00;0,00;0,00;32,00;3,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,10;5,00;8,00;5,00;0,00;false;3;0,10;Success;40463,23;247,75;71,59;18518,00;242141184,00;242141184,00;60,85;197,89;0,00;3865,00;1,00;1,00;0,00;0,00;3463,21;0,00;73874,00;2925,00;2958,00;97355776,00;0,00;8247,93;0,00;444996,00;20480,00;20702,00;55754752,00;0,00;28554,20;0,00;32764,00;32768,00;32768,00;331171840,00;0,00;0,00;0,00;0,00;256,00;1,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4793,46;7,01;96,66;794,00;24757248,00;24757248,00;1,38;2,56;0,00;50,00;1,00;1,00;0,00;0,00;188,81;0,00;3835,00;365,00;368,00;2332672,00;0,00;1036,02;0,00;47742,00;2560,00;2587,00;5597184,00;0,00;3566,07;0,00;4095,00;4096,00;4096,00;41584640,00;0,00;0,00;0,00;0,00;32,00;2,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f30-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4810,95;8,96;96,58;898,00;25261056,00;25261056,00;1,82;4,51;0,00;88,00;1,00;1,00;0,00;0,00;204,89;0,00;4197,00;365,00;368,00;3209216,00;0,00;1035,51;0,00;48515,00;2560,00;2587,00;5728256,00;0,00;3566,05;0,00;4094,00;4096,00;4096,00;41584640,00;0,00;0,00;0,00;0,00;32,00;2,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f34-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;38;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4804,60;8,09;96,36;872,00;25125888,00;25125888,00;1,74;3,79;0,00;74,00;1,00;1,00;0,00;0,00;200,18;0,00;4093,00;365,00;368,00;3008512,00;0,00;1034,59;0,00;48191,00;2560,00;2586,00;5679104,00;0,00;3566,05;0,00;4094,00;4096,00;4096,00;41564160,00;0,00;0,00;0,00;0,00;32,00;3,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f38-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;42;true;0,10;4,00;8,00;5,00;0,00;false;3;0,10;Success;4801,71;7,47;96,36;848,00;25062400,00;25062400,00;1,73;2,87;0,00;56,00;1,00;1,00;0,00;0,00;198,95;0,00;4069,00;365,00;368,00;2891776,00;0,00;1033,87;0,00;48149,00;2560,00;2586,00;5668864,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;41564160,00;0,00;0,00;0,00;0,00;32,00;3,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f42-d4-s3
