buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;name
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;4658,53;6,34;77,27;558,00;23053312,00;23053312,00;3,12;3,22;2,97;40,00;2,56;0,00;50,00;1,00;1,00;0,00;0,00;0,00;0,00;128,46;0,00;2641,00;365,00;370,00;463872,00;463872,00;5,00;123,00;963,12;0,00;40356,00;2560,00;2595,00;2216960,00;2216960,00;40,00;435,00;3564,38;0,00;4096,00;4096,00;4096,00;20372480,00;20372480,00;0,00;0,00;0,00;0,00;0,00;1462,00;1422,00;0,00;0,00;0,00;0,00;3564,38;0,00;4096,00;20372480,00;20372480,00;0,00;0,00;963,12;0,00;40356,00;2216960,00;2216960,00;40,00;435,00;107,83;0,00;2222,00;327680,00;327680,00;4,00;65,00;16,38;0,00;332,00;84992,00;84992,00;1,00;24,00;4,25;0,00;87,00;51200,00;51200,00;0,00;34,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f205.14200000000002-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;4309,49;9,06;23,85;520,00;17697792,00;17697792,00;25,94;25,93;25,95;425,00;5,32;0,00;104,00;1,00;1,00;0,00;0,00;0,00;0,00;104,57;0,00;2720,00;365,00;417,00;769024,00;769024,00;59,00;215,00;683,93;0,00;28740,00;2560,00;2934,00;1517568,00;1517568,00;455,00;305,00;3515,67;0,00;4090,00;4096,00;4096,00;15411200,00;15411200,00;0,00;0,00;0,00;0,00;0,00;1462,00;1036,00;0,00;0,00;0,00;0,00;3515,67;0,00;4090,00;15411200,00;15411200,00;0,00;0,00;683,93;0,00;28740,00;1517568,00;1517568,00;455,00;305,00;72,65;0,00;2000,00;499712,00;499712,00;52,00;72,00;23,88;0,00;535,00;162816,00;162816,00;7,00;62,00;8,04;0,00;185,00;106496,00;106496,00;0,00;81,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f34.190333333333335-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;1251,57;2,28;86,06;606,00;6006016,00;6006016,00;0,73;0,71;0,75;7,00;0,36;0,00;28,00;1,00;1,00;0,00;0,00;0,00;0,00;38,04;0,00;3012,00;365,00;366,00;114688,00;114688,00;1,00;94,00;261,27;0,00;45836,00;2560,00;2566,00;653568,00;653568,00;9,00;512,00;951,89;0,00;4096,00;4096,00;4096,00;5237760,00;5237760,00;0,00;0,00;0,00;0,00;0,00;1462,00;1455,00;0,00;0,00;0,00;0,00;951,89;0,00;4096,00;5237760,00;5237760,00;0,00;0,00;261,27;0,00;45836,00;653568,00;653568,00;9,00;512,00;32,68;0,00;2589,00;91136,00;91136,00;0,00;73,00;4,54;0,00;355,00;16384,00;16384,00;1,00;14,00;0,82;0,00;68,00;7168,00;7168,00;0,00;7,00;LFP-Replace-0Resync3-3-NonBlocking-m256-f341.90333333333336-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;4733,22;6,19;80,81;603,00;23647232,00;23647232,00;1,75;1,73;1,76;22,00;2,30;0,00;45,00;1,00;1,00;0,00;0,00;0,00;0,00;138,39;0,00;2799,00;365,00;368,00;456704,00;456704,00;3,00;103,00;1023,03;0,00;44990,00;2560,00;2579,00;2556928,00;2556928,00;27,00;500,00;3569,50;0,00;4096,00;4096,00;4096,00;20633600,00;20633600,00;0,00;0,00;0,00;0,00;0,00;1462,00;1440,00;0,00;0,00;0,00;0,00;3569,50;0,00;4096,00;20633600,00;20633600,00;0,00;0,00;1023,03;0,00;44990,00;2556928,00;2556928,00;27,00;500,00;118,02;0,00;2389,00;327680,00;327680,00;2,00;64,00;16,38;0,00;328,00;79872,00;79872,00;1,00;18,00;3,99;0,00;82,00;49152,00;49152,00;0,00;21,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;17204,75;21,86;60,30;478,00;73740288,00;73740288,00;6,13;6,27;5,94;85,00;7,58;0,00;37,00;1,00;1,00;0,00;0,00;0,00;0,00;439,09;0,00;2407,00;365,00;375,00;1851392,00;1851392,00;10,00;98,00;3169,48;0,00;35296,00;2560,00;2635,00;7806976,00;7806976,00;96,00;380,00;13588,60;0,00;4096,00;4096,00;4096,00;64081920,00;64081920,00;0,00;0,00;0,00;0,00;0,00;1462,00;1377,00;0,00;0,00;0,00;0,00;13588,60;0,00;4096,00;64081920,00;64081920,00;0,00;0,00;3169,48;0,00;35296,00;7806976,00;7806976,00;96,00;380,00;358,20;0,00;1980,00;1257472,00;1257472,00;8,00;54,00;62,87;0,00;331,00;360448,00;360448,00;2,00;18,00;18,02;0,00;96,00;233472,00;233472,00;0,00;26,00;LFP-Replace-0Resync3-3-NonBlocking-m4096-f341.90333333333336-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;40205,04;56,98;15,72;165,00;138444800,00;138444800,00;15,95;16,19;15,67;463,00;4,10;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;846,23;0,00;1847,00;365,00;414,00;5816320,00;5816320,00;53,00;39,00;4622,75;0,00;13956,00;2560,00;2974,00;11386880,00;11386880,00;424,00;126,00;34731,96;0,00;4096,00;4096,00;4096,00;121241600,00;121241600,00;0,00;0,00;0,00;0,00;0,00;1462,00;999,00;0,00;0,00;0,00;0,00;34731,96;0,00;4096,00;121241600,00;121241600,00;0,00;0,00;4622,75;0,00;13956,00;11386880,00;11386880,00;424,00;126,00;564,43;0,00;1391,00;4833280,00;4833280,00;44,00;29,00;240,84;0,00;370,00;819200,00;819200,00;9,00;8,00;40,96;0,00;86,00;163840,00;163840,00;0,00;2,00;LFP-Replace-0Resync3-3-NonBlocking-m16384-f341.90333333333336-d4-s2
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;2;Success;4733,22;6,19;80,81;603,00;23647232,00;23647232,00;1,75;1,73;1,76;22,00;2,30;0,00;45,00;1,00;1,00;0,00;0,00;0,00;0,00;138,39;0,00;2799,00;365,00;368,00;456704,00;456704,00;3,00;103,00;1023,03;0,00;44990,00;2560,00;2579,00;2556928,00;2556928,00;27,00;500,00;3569,50;0,00;4096,00;4096,00;4096,00;20633600,00;20633600,00;0,00;0,00;0,00;0,00;0,00;1462,00;1440,00;0,00;0,00;0,00;0,00;3569,50;0,00;4096,00;20633600,00;20633600,00;0,00;0,00;1023,03;0,00;44990,00;2556928,00;2556928,00;27,00;500,00;118,02;0,00;2389,00;327680,00;327680,00;2,00;64,00;16,38;0,00;328,00;79872,00;79872,00;1,00;18,00;3,99;0,00;82,00;49152,00;49152,00;0,00;21,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s2
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;3;FFP;581,12;2,16;0,00;64,00;2947072,00;2947072,00;0,57;0,20;1,09;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;3,89;0,00;76,00;45,00;45,00;0,00;0,00;0,00;0,00;130,51;0,00;2549,00;320,00;321,00;325632,00;325632,00;1,00;64,00;446,72;0,00;512,00;512,00;512,00;2621440,00;2621440,00;0,00;0,00;0,00;0,00;0,00;182,00;181,00;0,00;0,00;0,00;0,00;446,72;0,00;512,00;2621440,00;2621440,00;0,00;0,00;130,51;0,00;2549,00;325632,00;325632,00;1,00;64,00;3,89;0,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d3-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3566,03;1,19;0,00;0,00;0,00;0,00;0,31;0,32;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;20480,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;20480,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;FFP-Drop-Stop-1-None-m1024-f0-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3566,92;1,29;0,00;0,00;0,00;0,00;0,20;0,22;0,17;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;2560,00;2563,00;0,00;0,00;3,00;0,00;3566,92;0,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3566,92;0,00;4095,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f663.2924666666668-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3566,03;1,19;0,00;0,00;0,00;0,00;0,31;0,32;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3564,32;1,15;0,00;0,00;0,00;0,00;0,54;0,54;0,55;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;2,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3564,32;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3564,32;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f205.14200000000002-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3516,46;1,09;0,00;0,00;0,00;0,00;3,14;3,42;2,75;17,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;368,00;0,00;0,00;1,00;0,00;0,00;0,00;248,00;2560,00;2576,00;0,00;0,00;28,00;0,00;3516,46;0,00;4087,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1443,00;0,00;0,00;0,00;0,00;3516,46;0,00;4087,00;0,00;0,00;0,00;0,00;0,00;0,00;248,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f34.190333333333335-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;1249,55;1,19;0,00;583,00;5973760,00;5973760,00;0,31;0,32;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;37,12;0,00;2900,00;365,00;365,00;88320,00;88320,00;0,00;71,00;261,24;0,00;20454,00;2560,00;2563,00;654080,00;654080,00;3,00;512,00;951,20;0,00;4093,00;4096,00;4096,00;5231360,00;5231360,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;951,20;0,00;4093,00;5231360,00;5231360,00;0,00;0,00;261,24;0,00;20454,00;654080,00;654080,00;3,00;512,00;32,70;0,00;2555,00;80640,00;80640,00;0,00;64,00;4,03;0,00;315,00;7680,00;7680,00;0,00;7,00;0,38;0,00;30,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m256-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3566,03;1,19;0,00;0,00;0,00;0,00;0,31;0,32;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;13977,56;2,46;0,00;0,00;0,00;0,00;0,71;0,76;0,65;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;109,00;2560,00;2572,00;0,00;0,00;4,00;0,00;13977,56;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1450,00;0,00;0,00;0,00;0,00;13977,56;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;109,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m4096-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;81,86;2,97;0,00;0,00;0,00;0,00;0,82;0,85;0,78;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;368,00;0,00;0,00;1,00;0,00;0,00;0,00;114,00;2560,00;2573,00;0,00;0,00;2,00;0,00;81,86;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1446,00;0,00;0,00;0,00;0,00;81,86;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;114,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m16384-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;FFP;3566,03;1,19;0,00;0,00;0,00;0,00;0,31;0,32;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1459,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s3
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;3;Success;602,22;4,15;99,61;82,00;3067904,00;3067904,00;0,91;0,78;1,08;0,00;0,61;0,00;12,00;1,00;1,00;0,00;0,00;0,00;0,00;20,12;0,00;393,00;45,00;47,00;67584,00;67584,00;0,00;14,00;131,76;0,00;5990,00;320,00;322,00;363520,00;363520,00;0,00;68,00;449,73;0,00;527,00;512,00;512,00;2636800,00;2636800,00;0,00;0,00;0,00;0,00;0,00;182,00;178,00;0,00;0,00;0,00;0,00;449,73;0,00;527,00;2636800,00;2636800,00;0,00;0,00;131,76;0,00;5990,00;363520,00;363520,00;0,00;68,00;17,36;0,00;339,00;55296,00;55296,00;0,00;11,00;2,76;0,00;54,00;12288,00;12288,00;0,00;3,00;0,61;0,00;12,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d3-s3
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4904,66;8,03;99,10;828,00;25435136,00;25435136,00;2,22;2,29;2,11;0,00;3,53;0,00;69,00;1,00;1,00;0,00;0,00;0,00;0,00;201,40;0,00;3937,00;365,00;372,00;1115136,00;1115136,00;0,00;248,00;1059,51;0,00;50557,00;2560,00;2608,00;3042304,00;3042304,00;0,00;580,00;3640,21;0,00;4463,00;4096,00;4096,00;21277696,00;21277696,00;0,00;0,00;0,00;0,00;0,00;1462,00;1407,00;0,00;0,00;0,00;0,00;3640,21;0,00;4463,00;21277696,00;21277696,00;0,00;0,00;1059,51;0,00;50557,00;3042304,00;3042304,00;0,00;580,00;150,77;0,00;2948,00;685056,00;685056,00;0,00;130,00;33,79;0,00;660,00;337920,00;337920,00;0,00;72,00;16,84;0,00;329,00;92160,00;92160,00;0,00;46,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d4-s3
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;46080,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;46080,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;LFP-Replace-Stay-1-NonBlocking-m1024-f0-d4-s3
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4863,26;9,62;99,22;775,00;24995840,00;24995840,00;1,35;1,42;1,25;0,00;5,58;0,00;109,00;1,00;1,00;0,00;0,00;0,00;0,00;184,92;0,00;3615,00;365,00;368,00;952320,00;952320,00;0,00;219,00;1056,04;0,00;48977,00;2560,00;2593,00;2882560,00;2882560,00;0,00;556,00;3616,72;0,00;4357,00;4096,00;4096,00;21160960,00;21160960,00;0,00;0,00;0,00;0,00;0,00;1462,00;1426,00;0,00;0,00;0,00;0,00;3616,72;0,00;4357,00;21160960,00;21160960,00;0,00;0,00;1056,04;0,00;48977,00;2882560,00;2882560,00;0,00;556,00;144,37;0,00;2823,00;573440,00;573440,00;0,00;107,00;28,52;0,00;557,00;240640,00;240640,00;0,00;49,00;12,03;0,00;235,00;138240,00;138240,00;0,00;63,00;LFP-Replace-Stay-1-NonBlocking-m1024-f663.2924666666668-d4-s3
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4904,66;8,03;99,10;828,00;25435136,00;25435136,00;2,22;2,29;2,11;0,00;3,53;0,00;69,00;1,00;1,00;0,00;0,00;0,00;0,00;201,40;0,00;3937,00;365,00;372,00;1115136,00;1115136,00;0,00;248,00;1059,51;0,00;50557,00;2560,00;2608,00;3042304,00;3042304,00;0,00;580,00;3640,21;0,00;4463,00;4096,00;4096,00;21277696,00;21277696,00;0,00;0,00;0,00;0,00;0,00;1462,00;1407,00;0,00;0,00;0,00;0,00;3640,21;0,00;4463,00;21277696,00;21277696,00;0,00;0,00;1059,51;0,00;50557,00;3042304,00;3042304,00;0,00;580,00;150,77;0,00;2948,00;685056,00;685056,00;0,00;130,00;33,79;0,00;660,00;337920,00;337920,00;0,00;72,00;16,84;0,00;329,00;92160,00;92160,00;0,00;46,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d4-s3
